Date,Product,Region,Units_Sold,Price_Per_Unit,Discount_Rate,Cost_Per_Unit,Revenue_Before_Discount,Discount_Amount,Revenue,Total_Cost,Profit,Profit_Margin,Month,Month_Name,Day_Of_Week,Quarter,Year_Month,Week
2023-01-13,Product_A,West,76,50,0.0988840609405163,30.287793800083218,3800,375.75943157396193,3424.240568426038,2301.8723288063247,1122.3682396197132,32.78,1,January,Friday,1,2023-01,2
2023-01-13,Product_B,North,25,75,0.14740711135820178,49.09436827623741,1875,276.38833379662833,1598.6116662033717,1227.3592069059353,371.2524592974364,23.22,1,January,Friday,1,2023-01,2
2023-01-13,Product_B,South,100,75,0.023413403285521175,46.07243761539626,7500,175.6005246414088,7324.399475358591,4607.243761539626,2717.1557138189655,37.1,1,January,Friday,1,2023-01,2
2023-01-13,Product_B,East,99,75,0.16739277484747478,51.50151528983131,7425,1242.8913532425001,6182.1086467575,5098.6500136933,1083.4586330641996,17.53,1,January,Friday,1,2023-01,2
2023-01-13,Product_B,West,27,75,0.08521829500938823,46.66932313178273,2025,172.56704739401115,1852.432952605989,1260.0717245581338,592.3612280478551,31.98,1,January,Friday,1,2023-01,2
2023-01-13,Product_C,North,29,100,0.16437201185807127,67.06242227156496,2900,476.67883438840664,2423.321165611593,1944.8102458753838,478.5109197362094,19.75,1,January,Friday,1,2023-01,2
2023-01-13,Product_C,South,25,100,0.10266523373847858,62.33228072424527,2500,256.66308434619646,2243.3369156538038,1558.3070181061319,685.0298975476719,30.54,1,January,Friday,1,2023-01,2
2023-01-13,Product_C,East,28,100,0.07485415915122406,63.70642147066891,2800,209.59164562342738,2590.408354376573,1783.7798011787295,806.6285531978433,31.14,1,January,Friday,1,2023-01,2
2023-01-13,Product_C,West,38,100,0.18944971547677175,69.86001063822872,3800,719.9089188117326,3080.0910811882673,2654.680404252691,425.41067693557625,13.81,1,January,Friday,1,2023-01,2
2023-01-14,Product_A,North,24,50,0.07004364934006271,33.540905977916,1200,84.05237920807525,1115.9476207919247,804.9817434699839,310.96587732194075,27.87,1,January,Saturday,1,2023-01,2
2023-01-14,Product_A,South,40,50,0.15542938318548738,32.79202124867903,2000,310.85876637097476,1689.1412336290252,1311.680849947161,377.4603836818642,22.35,1,January,Saturday,1,2023-01,2
2023-01-14,Product_A,East,99,50,0.1812708770189472,30.555987411530754,4950,897.2908412437887,4052.7091587562113,3025.042753741545,1027.6664050146665,25.36,1,January,Saturday,1,2023-01,2
2023-01-14,Product_A,West,92,50,0.05073643477462775,32.02601043390708,4600,233.38759996328764,4366.612400036713,2946.3929599194516,1420.219440117261,32.52,1,January,Saturday,1,2023-01,2
2023-01-14,Product_B,North,82,75,0.14819477218213367,50.75396139831428,6150,911.3978489201221,5238.602151079878,4161.824834661771,1076.7773164181071,20.55,1,January,Saturday,1,2023-01,2
2023-01-14,Product_B,South,62,75,0.14920897585308465,49.3752657382287,4650,693.8217377168436,3956.1782622831565,3061.266475770179,894.9117865129774,22.62,1,January,Saturday,1,2023-01,2
2023-01-14,Product_B,East,86,75,0.08004457857440497,48.582861681601706,6450,516.2875318049121,5933.712468195088,4178.126104617747,1755.5863635773412,29.59,1,January,Saturday,1,2023-01,2
2023-01-14,Product_B,West,47,75,0.17371982563789207,46.67696878889589,3525,612.3623853735695,2912.6376146264306,2193.817533078107,718.8200815483237,24.68,1,January,Saturday,1,2023-01,2
2023-01-14,Product_C,North,26,100,0.16042184980534682,69.7790066875427,2600,417.09680949390173,2182.9031905060983,1814.2541738761104,368.64901662998795,16.89,1,January,Saturday,1,2023-01,2
2023-01-14,Product_C,South,68,100,0.008631982390115223,68.91143113698071,6800,58.697480252783514,6741.302519747216,4685.977317314689,2055.3252024325275,30.49,1,January,Saturday,1,2023-01,2
2023-01-14,Product_C,East,100,100,0.18382314305573189,62.529901679892404,10000,1838.2314305573188,8161.768569442681,6252.99016798924,1908.778401453441,23.39,1,January,Saturday,1,2023-01,2
2023-01-14,Product_C,West,40,100,0.1938605071238198,65.23097844170148,4000,775.4420284952793,3224.5579715047206,2609.2391376680594,615.3188338366613,19.08,1,January,Saturday,1,2023-01,2
2023-01-15,Product_A,North,73,50,0.13914973779692344,32.27270532383886,3650,507.89654295877057,3142.1034570412294,2355.907488640237,786.1959684009926,25.02,1,January,Sunday,1,2023-01,2
2023-01-15,Product_A,South,78,50,0.11686286238462006,34.50579005245494,3900,455.76516330001823,3444.2348366999818,2691.4516240914854,752.7832126084963,21.86,1,January,Sunday,1,2023-01,2
2023-01-15,Product_A,East,81,50,0.18305086833382128,34.79351203703923,4050,741.3560167519762,3308.6439832480237,2818.2744750001775,490.36950824784617,14.82,1,January,Sunday,1,2023-01,2
2023-01-15,Product_A,West,37,50,0.17805275677818327,32.27828376392856,1850,329.39760003963903,1520.602399960361,1194.296499265357,326.3059006950041,21.46,1,January,Sunday,1,2023-01,2
2023-01-15,Product_B,North,50,75,0.06713201295939264,46.27259927921674,3750,251.7450485977224,3498.2549514022776,2313.629963960837,1184.6249874414407,33.86,1,January,Sunday,1,2023-01,2
2023-01-15,Product_B,South,59,75,0.09273968098799644,47.65014171019539,4425,410.37308837188425,4014.6269116281155,2811.358360901528,1203.2685507265874,29.97,1,January,Sunday,1,2023-01,2
2023-01-15,Product_B,East,74,75,0.05318758499284779,47.70258821403951,5550,295.19109671030526,5254.808903289695,3529.9915278389235,1724.8173754507716,32.82,1,January,Sunday,1,2023-01,2
2023-01-15,Product_B,West,89,75,0.09064816936576621,45.242369633322376,6675,605.0765305164895,6069.92346948351,4026.5708973656915,2043.352572117819,33.66,1,January,Sunday,1,2023-01,2
2023-01-15,Product_C,North,99,100,0.06190552325726555,68.13795019706949,9900,612.864680246929,9287.135319753072,6745.657069509879,2541.4782502431926,27.37,1,January,Sunday,1,2023-01,2
2023-01-15,Product_C,South,51,100,0.02663702504474994,60.762003795991625,5100,135.8488277282247,4964.151172271775,3098.862193595573,1865.288978676202,37.58,1,January,Sunday,1,2023-01,2
2023-01-15,Product_C,East,26,100,0.18995998265838482,67.25719508388359,2600,493.8959549118005,2106.1040450881997,1748.6870721809732,357.4169729072264,16.97,1,January,Sunday,1,2023-01,2
2023-01-15,Product_C,West,71,100,0.18383531036711193,60.827484200353055,7100,1305.2307036064947,5794.769296393505,4318.751378225067,1476.017918168438,25.47,1,January,Sunday,1,2023-01,2
2023-01-16,Product_A,North,52,50,0.1732127779000817,30.226093350530945,2600,450.3532225402124,2149.6467774597877,1571.7568542276092,577.8899232321785,26.88,1,January,Monday,1,2023-01,3
2023-01-16,Product_A,South,56,50,0.15552045674704512,32.40185040933177,2800,435.45727889172633,2364.542721108274,1814.5036229225793,550.0390981856945,23.26,1,January,Monday,1,2023-01,3
2023-01-16,Product_A,East,73,50,0.07534779398758816,33.74789149988035,3650,275.0194480546968,3374.980551945303,2463.5960794912658,911.3844724540372,27.0,1,January,Monday,1,2023-01,3
2023-01-16,Product_A,West,84,50,0.16842378462714175,34.19164352355569,4200,707.3798954339953,3492.6201045660046,2872.098055978678,620.5220485873265,17.77,1,January,Monday,1,2023-01,3
2023-01-16,Product_B,North,21,75,0.002734392965399457,45.565192952643464,1575,4.306668920504145,1570.693331079496,956.8690520055128,613.8242790739831,39.08,1,January,Monday,1,2023-01,3
2023-01-16,Product_B,South,95,75,0.19994353465722614,52.474776278054286,7125,1424.5976844327363,5700.402315567264,4985.103746415157,715.2985691521071,12.55,1,January,Monday,1,2023-01,3
2023-01-16,Product_B,East,77,75,0.1170299064650944,50.44590633053886,5775,675.8477098359201,5099.15229016408,3884.3347874514925,1214.8175027125876,23.82,1,January,Monday,1,2023-01,3
2023-01-16,Product_B,West,100,75,0.16992947813548231,46.85511076307398,7500,1274.4710860161174,6225.528913983882,4685.511076307398,1540.0178376764843,24.74,1,January,Monday,1,2023-01,3
2023-01-16,Product_C,North,104,100,0.041009065701304984,62.514424395117985,10400,426.4942832935718,9973.505716706428,6501.50013709227,3472.005579614158,34.81,1,January,Monday,1,2023-01,3
2023-01-16,Product_C,South,69,100,0.12123492689017601,62.28642805503463,6900,836.5209955422145,6063.479004457786,4297.7635357973895,1765.7154686603963,29.12,1,January,Monday,1,2023-01,3
2023-01-16,Product_C,East,55,100,0.009379293558243984,62.68672482025307,5500,51.58611457034191,5448.413885429658,3447.769865113919,2000.644020315739,36.72,1,January,Monday,1,2023-01,3
2023-01-16,Product_C,West,62,100,0.13431463911855993,65.20307700903794,6200,832.7507625350715,5367.249237464928,4042.590774560352,1324.658462904576,24.68,1,January,Monday,1,2023-01,3
2023-01-17,Product_A,North,23,50,0.10403270022239869,34.2609075015927,1150,119.63760525575849,1030.3623947442416,788.0008725366321,242.36152220760948,23.52,1,January,Tuesday,1,2023-01,3
2023-01-17,Product_A,South,79,50,0.19359475308796462,30.442041116828232,3950,764.6992746974603,3185.30072530254,2404.92124822943,780.3794770731097,24.5,1,January,Tuesday,1,2023-01,3
2023-01-17,Product_A,East,82,50,0.11799117942752722,32.400229835092375,4100,483.76383565286164,3616.2361643471386,2656.818846477575,959.4173178695637,26.53,1,January,Tuesday,1,2023-01,3
2023-01-17,Product_A,West,45,50,0.15102745113472382,33.101547756767324,2250,339.8117650531286,1910.1882349468715,1489.5696490545297,420.6185858923418,22.02,1,January,Tuesday,1,2023-01,3
2023-01-17,Product_B,North,92,75,0.16100893350387238,51.77363294007469,6900,1110.9616411767195,5789.038358823281,4763.174230486871,1025.8641283364095,17.72,1,January,Tuesday,1,2023-01,3
2023-01-17,Product_B,South,90,75,0.002908933133576386,47.629406691049475,6750,19.635298651640603,6730.36470134836,4286.6466021944525,2443.718099153907,36.31,1,January,Tuesday,1,2023-01,3
2023-01-17,Product_B,East,53,75,0.11096312170844513,45.68251568288497,3975,441.0784087910694,3533.9215912089307,2421.1733311929033,1112.7482600160274,31.49,1,January,Tuesday,1,2023-01,3
2023-01-17,Product_B,West,77,75,0.10948926137982232,48.381828355620776,5775,632.3004844684739,5142.699515531526,3725.4007833827995,1417.2987321487267,27.56,1,January,Tuesday,1,2023-01,3
2023-01-17,Product_C,North,106,100,0.07930855646425404,66.22086700227872,10600,840.6706985210928,9759.329301478907,7019.411902241544,2739.9173992373626,28.07,1,January,Tuesday,1,2023-01,3
2023-01-17,Product_C,South,76,100,0.13952837429869266,67.96471775673876,7600,1060.4156446700642,6539.5843553299355,5165.318549512146,1374.2658058177894,21.01,1,January,Tuesday,1,2023-01,3
2023-01-17,Product_C,East,31,100,0.1853175250322989,64.92116293079538,3100,574.4843276001266,2525.5156723998734,2012.5560508546566,512.9596215452168,20.31,1,January,Tuesday,1,2023-01,3
2023-01-17,Product_C,West,95,100,0.19600651505709543,64.92618093992868,9500,1862.0618930424066,7637.938106957594,6167.987189293225,1469.9509176643687,19.25,1,January,Tuesday,1,2023-01,3
2023-01-18,Product_A,North,104,50,0.04182615821570284,32.898249672358695,5200,217.49602272165475,4982.503977278346,3421.417965925304,1561.0860113530416,31.33,1,January,Wednesday,1,2023-01,3
2023-01-18,Product_A,South,102,50,0.015172665621732785,30.644398609553246,5100,77.3805946708372,5022.619405329163,3125.728658174431,1896.8907471547318,37.77,1,January,Wednesday,1,2023-01,3
2023-01-18,Product_A,East,80,50,0.11695322118983074,32.001502444551406,4000,467.81288475932297,3532.187115240677,2560.1201955641127,972.0669196765643,27.52,1,January,Wednesday,1,2023-01,3
2023-01-18,Product_A,West,38,50,0.12817494896064294,30.909400421995727,1900,243.53240302522158,1656.4675969747784,1174.5572160358377,481.91038093894076,29.09,1,January,Wednesday,1,2023-01,3
2023-01-18,Product_B,North,81,75,0.08233224287150563,51.55738203640812,6075,500.1683754443967,5574.831624555603,4176.147944949058,1398.6836796065454,25.09,1,January,Wednesday,1,2023-01,3
2023-01-18,Product_B,South,50,75,0.13351154770420545,46.29239903401222,3750,500.66830389077046,3249.3316961092296,2314.619951700611,934.7117444086184,28.77,1,January,Wednesday,1,2023-01,3
2023-01-18,Product_B,East,76,75,0.008173723253295772,46.26701297304123,5700,46.5902225437859,5653.409777456214,3516.2929859511337,2137.1167915050805,37.8,1,January,Wednesday,1,2023-01,3
2023-01-18,Product_B,West,66,75,0.03540209685534936,45.66526900317792,4950,175.24037943397934,4774.759620566021,3013.9077542097425,1760.8518663562786,36.88,1,January,Wednesday,1,2023-01,3
2023-01-18,Product_C,North,21,100,0.10688470074650461,63.559914842719856,2100,224.45787156765968,1875.5421284323404,1334.758211697117,540.7839167352233,28.83,1,January,Wednesday,1,2023-01,3
2023-01-18,Product_C,South,70,100,0.07285397220961509,65.03417270854857,7000,509.97780546730564,6490.022194532694,4552.392089598399,1937.6301049342946,29.86,1,January,Wednesday,1,2023-01,3
2023-01-18,Product_C,East,69,100,0.0643165529360058,60.92290586228746,6900,443.78421525844004,6456.21578474156,4203.680504497835,2252.5352802437255,34.89,1,January,Wednesday,1,2023-01,3
2023-01-18,Product_C,West,72,100,0.12558007789818157,60.817590319488716,7200,904.1765608669073,6295.8234391330925,4378.866503003188,1916.9569361299045,30.45,1,January,Wednesday,1,2023-01,3
2023-01-19,Product_A,North,89,50,0.07545719304841453,30.012975121918235,4450,335.78450906544464,4114.215490934555,2671.154785850723,1443.0607050838325,35.07,1,January,Thursday,1,2023-01,3
2023-01-19,Product_A,South,60,50,0.16124025595861227,33.74129845191829,3000,483.7207678758368,2516.279232124163,2024.4779071150974,491.80132500906575,19.54,1,January,Thursday,1,2023-01,3
2023-01-19,Product_A,East,77,50,0.04186986466734206,31.852360513956906,3850,161.19897896926693,3688.801021030733,2452.631759574682,1236.1692614560511,33.51,1,January,Thursday,1,2023-01,3
2023-01-19,Product_A,West,36,50,0.1236509543060592,31.84456819784886,1800,222.57171775090657,1577.4282822490934,1146.404455122559,431.02382712653434,27.32,1,January,Thursday,1,2023-01,3
2023-01-19,Product_B,North,23,75,0.14949418762675132,45.27512402167949,1725,257.87747365614604,1467.122526343854,1041.3278524986283,425.7946738452256,29.02,1,January,Thursday,1,2023-01,3
2023-01-19,Product_B,South,82,75,0.026623385717495653,50.153741290524984,6150,163.73382216259827,5986.266177837401,4112.606785823049,1873.6593920143523,31.3,1,January,Thursday,1,2023-01,3
2023-01-19,Product_B,East,46,75,0.10233548842313323,48.99085113948986,3450,353.0574350598096,3096.9425649401906,2253.579152416534,843.3634125236567,27.23,1,January,Thursday,1,2023-01,3
2023-01-19,Product_B,West,40,75,0.08948247336469094,48.99462949841267,3000,268.4474200940728,2731.5525799059274,1959.785179936507,771.7673999694205,28.25,1,January,Thursday,1,2023-01,3
2023-01-19,Product_C,North,37,100,0.020973833306496183,67.37405206093818,3700,77.60318323403588,3622.396816765964,2492.8399262547127,1129.5568905112514,31.18,1,January,Thursday,1,2023-01,3
2023-01-19,Product_C,South,51,100,0.004014239555545274,63.220791655831775,5100,20.472621733280896,5079.527378266719,3224.2603744474204,1855.2670038192987,36.52,1,January,Thursday,1,2023-01,3
2023-01-19,Product_C,East,69,100,0.046643282309960246,63.4292686427826,6900,321.83864793872567,6578.161352061275,4376.619536351999,2201.5418157092754,33.47,1,January,Thursday,1,2023-01,3
2023-01-19,Product_C,West,48,100,0.13582046382889792,67.89171238607338,4800,651.93822637871,4148.06177362129,3258.802194531522,889.2595790897676,21.44,1,January,Thursday,1,2023-01,3
2023-01-20,Product_A,North,40,50,0.01738405761748474,32.68553270909273,2000,34.76811523496948,1965.2318847650306,1307.4213083637094,657.8105764013212,33.47,1,January,Friday,1,2023-01,3
2023-01-20,Product_A,South,58,50,0.1115484531900875,32.932677173303794,2900,323.4905142512537,2576.509485748746,1910.09527605162,666.4142096971261,25.87,1,January,Friday,1,2023-01,3
2023-01-20,Product_A,East,67,50,0.0567551811597449,31.815411481993173,3350,190.12985688514541,3159.8701431148547,2131.6325692935425,1028.2375738213123,32.54,1,January,Friday,1,2023-01,3
2023-01-20,Product_A,West,49,50,0.12151104445871458,31.221765777323274,2450,297.7020589238507,2152.297941076149,1529.8665230888405,622.4314179873086,28.92,1,January,Friday,1,2023-01,3
2023-01-20,Product_B,North,85,75,0.19730304975859594,49.54331114517665,6375,1257.806942211049,5117.193057788951,4211.181447340015,906.0116104489352,17.71,1,January,Friday,1,2023-01,3
2023-01-20,Product_B,South,57,75,0.001506872626814948,46.68999598284396,4275,6.441880479633903,4268.558119520366,2661.329771022106,1607.22834849826,37.65,1,January,Friday,1,2023-01,3
2023-01-20,Product_B,East,98,75,0.04919154567690163,46.205110299446666,7350,361.557860725227,6988.442139274773,4528.100809345773,2460.3413299289996,35.21,1,January,Friday,1,2023-01,3
2023-01-20,Product_B,West,103,75,0.017577524908028774,51.04398665055857,7725,135.78637991452229,7589.2136200854775,5257.530625007533,2331.6829950779447,30.72,1,January,Friday,1,2023-01,3
2023-01-20,Product_C,North,47,100,0.17935308492528504,60.80233745661642,4700,842.9594991488397,3857.0405008511602,2857.709860460972,999.3306403901884,25.91,1,January,Friday,1,2023-01,3
2023-01-20,Product_C,South,55,100,0.08207936539793231,69.82378616908605,5500,451.4365096886277,5048.563490311372,3840.3082392997326,1208.2552510116398,23.93,1,January,Friday,1,2023-01,3
2023-01-20,Product_C,East,27,100,0.07957111980914833,69.69470433275369,2700,214.8420234847005,2485.1579765152997,1881.7570169843495,603.4009595309501,24.28,1,January,Friday,1,2023-01,3
2023-01-20,Product_C,West,25,100,0.0010600012795210834,69.75067162945142,2500,2.6500031988027084,2497.3499968011974,1743.7667907362854,753.583206064912,30.18,1,January,Friday,1,2023-01,3
2023-01-21,Product_A,North,77,50,0.1641722946306705,33.59228635418277,3850,632.0633343280815,3217.9366656719185,2586.606049272073,631.3306163998454,19.62,1,January,Saturday,1,2023-01,3
